Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,EFF
411,Torrey Craig,34,BOS,SF,17,3,11.8,0.9,2.6,35.6,0.5,1.8,29.0,0.4,0.8,50.0,45.6,0.3,0.5,62.5,1.1,1.7,2.8,0.7,0.4,0.6,0.5,1.1,2.7,,3.6999999999999997
412,Wendell Moore Jr.,23,2TM,SG,36,1,13.9,1.6,3.5,46.8,0.4,1.1,34.1,1.3,2.4,52.900000000000006,52.400000000000006,0.5,0.6,81.8,0.8,1.8,2.6,1.2,0.6,0.1,0.8,0.9,4.2,,4.999999999999999
412,Wendell Moore Jr.,23,DET,SG,20,1,11.0,1.2,2.5,46.0,0.2,0.7,28.6,1.0,1.8,52.8,50.0,0.7,0.7,92.9,0.6,1.7,2.2,1.2,0.5,0.2,0.5,0.8,3.2,,4.700000000000001
412,Wendell Moore Jr.,23,CHO,SG,16,0,17.5,2.3,4.8,47.4,0.6,1.7,37.0,1.6,3.1,53.1,53.900000000000006,0.3,0.5,62.5,1.2,2.0,3.2,1.2,0.6,0.1,1.1,1.0,5.4,,5.7
413,Dominick Barlow,21,ATL,SF,35,4,10.7,1.7,3.2,53.1,0.2,0.8,25.9,1.5,2.5,61.6,56.2,0.6,0.9,63.6,1.0,1.4,2.4,0.5,0.3,0.5,0.1,1.3,4.2,,4.699999999999999
414,Kessler Edwards,24,DAL,SF,40,18,15.2,1.7,3.4,49.6,0.6,1.4,40.7,1.1,2.0,55.60000000000001,57.8,0.3,0.3,92.3,0.6,2.3,2.9,1.1,0.5,0.5,0.4,1.6,4.2,,5.499999999999999
415,Oso Ighodaro,22,PHO,PF,61,6,17.1,1.9,3.1,60.4,0.0,0.0,0.0,1.9,3.0,61.1,60.4,0.5,0.8,57.99999999999999,1.1,2.6,3.6,1.2,0.5,0.5,0.6,1.7,4.2,,6.2
416,Kris Murray,24,POR,SF,69,6,15.1,1.7,4.0,41.9,0.4,1.7,22.5,1.3,2.3,56.6,46.8,0.4,0.8,45.6,1.1,1.5,2.6,1.0,0.5,0.2,0.6,1.0,4.2,,4.2
417,Duop Reath,28,POR,C,46,0,10.2,1.5,3.6,42.2,0.7,2.3,32.1,0.8,1.3,60.0,52.400000000000006,0.4,0.5,90.9,1.0,1.0,2.0,0.6,0.3,0.3,0.3,0.9,4.2,,3.9999999999999996
418,Cam Spencer,24,MEM,SG,25,1,10.1,1.4,3.3,41.5,0.8,2.1,36.5,0.6,1.2,50.0,53.0,0.8,0.8,10.0,0.5,0.7,1.2,1.4,0.4,0.0,0.2,0.9,4.2,,4.200000000000001
419,Maxwell Lewis,22,2TM,SF,28,1,11.7,1.6,3.9,41.7,0.7,1.8,38.0,0.9,2.1,44.8,50.5,0.3,0.4,70.0,0.6,1.3,2.0,0.7,0.3,0.3,0.5,1.0,4.1,,3.4999999999999996
419,Maxwell Lewis,22,LAL,SF,7,0,4.1,0.3,0.9,33.300000000000004,0.0,0.0,,0.3,0.9,33.300000000000004,33.300000000000004,0.0,0.0,,0.3,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.6,,0.30000000000000004
419,Maxwell Lewis,22,BRK,SF,21,1,14.2,2.0,4.9,42.2,0.9,2.4,38.0,1.1,2.5,46.2,51.5,0.3,0.5,70.0,0.8,1.8,2.5,0.8,0.4,0.3,0.6,1.3,5.3,,4.3
420,Jaylen Clark,23,MIN,SG,40,4,13.1,1.4,3.0,46.7,0.6,1.3,43.1,0.9,1.7,49.3,55.8,0.7,0.9,78.4,0.7,0.7,1.3,0.7,0.9,0.1,0.2,1.5,4.1,,3.5999999999999996
421,Caleb Houstan,22,ORL,SF,58,6,13.6,1.4,3.3,42.1,1.1,2.8,40.0,0.3,0.5,53.3,58.9,0.3,0.3,88.2,0.3,1.0,1.3,0.6,0.4,0.1,0.2,1.1,4.1,,3.299999999999999
422,Jordan Miller,25,LAC,SF,37,0,11.4,1.6,3.6,43.3,0.2,1.0,21.1,1.4,2.6,52.1,46.3,0.8,0.9,80.0,0.6,0.9,1.6,0.9,0.5,0.1,0.7,0.7,4.1,,3.6999999999999993
423,Jalen Pickett,25,DEN,SG,49,4,13.6,1.6,3.7,42.8,0.8,2.1,39.6,0.8,1.6,46.8,53.900000000000006,0.1,0.2,75.0,0.3,1.1,1.4,2.2,0.4,0.1,0.5,0.8,4.1,,4.699999999999999
424,Paul Reed,25,DET,C,45,0,9.7,1.6,3.2,50.7,0.2,0.6,28.6,1.4,2.5,56.10000000000001,53.5,0.7,0.9,76.2,0.9,1.8,2.7,1.0,0.9,0.6,0.6,1.7,4.1,,5.199999999999999
425,Gui Santos,22,GSW,PF,56,2,13.6,1.5,3.2,45.8,0.6,1.8,33.0,0.9,1.4,63.2,55.3,0.5,0.8,69.0,1.3,1.8,3.1,1.4,0.4,0.2,0.8,1.6,4.1,,4.799999999999999
426,Jarred Vanderbilt,25,LAL,PF,36,2,16.1,1.6,3.4,48.8,0.3,0.9,28.1,1.4,2.5,56.2,52.5,0.6,1.0,55.60000000000001,1.9,3.2,5.1,1.1,1.0,0.3,0.8,1.9,4.1,,6.699999999999999
427,Colby Jones,22,2TM,SG,39,0,13.2,1.5,3.3,45.7,0.4,1.3,32.7,1.1,2.1,53.8,51.9,0.6,0.9,65.7,0.5,1.7,2.2,1.1,0.7,0.3,0.6,0.9,4.0,,4.700000000000001
427,Colby Jones,22,SAC,SG,24,0,5.4,0.5,1.1,42.3,0.2,0.4,40.0,0.3,0.7,43.8,50.0,0.0,0.0,,0.3,0.6,1.0,0.3,0.3,0.3,0.3,0.5,1.1,,1.5999999999999994
427,Colby Jones,22,WAS,SG,15,0,25.7,3.2,6.9,46.6,0.8,2.6,30.8,2.4,4.3,56.3,52.400000000000006,1.5,2.3,65.7,0.9,3.4,4.3,2.5,1.3,0.4,1.1,1.6,8.7,,10.0
428,Nicolas Batum,36,LAC,PF,78,8,17.5,1.3,3.1,43.7,1.1,2.6,43.3,0.2,0.4,45.7,62.2,0.2,0.3,81.0,0.6,2.2,2.8,1.1,0.7,0.5,0.4,1.4,4.0,,5.4
429,Malachi Flynn,26,CHO,PG,4,0,11.0,1.3,3.3,38.5,0.3,1.0,25.0,1.0,2.3,44.4,42.3,1.3,1.5,83.3,0.8,1.0,1.8,1.8,0.8,0.0,1.0,1.0,4.0,,4.2
430,Ron Harper Jr.,24,DET,SF,1,0,17.0,1.0,8.0,12.5,0.0,6.0,0.0,1.0,2.0,50.0,12.5,2.0,2.0,10.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,,6.0
431,Josh Richardson,31,MIA,SG,8,0,18.8,1.4,4.8,28.9,0.8,2.8,27.3,0.6,2.0,31.3,36.8,0.5,0.5,10.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1,4.0,,1.5999999999999996
432,Steven Adams,31,HOU,C,58,3,13.7,1.6,2.9,54.50000000000001,0.0,0.0,0.0,1.6,2.8,55.2,54.50000000000001,0.7,1.6,46.2,2.9,2.8,5.6,1.1,0.4,0.5,0.9,1.0,3.9,,7.4
433,Kyle Lowry,38,PHI,PG,35,12,18.8,1.2,3.3,35.0,0.8,2.5,33.0,0.3,0.8,41.4,47.4,0.8,0.9,81.8,0.3,1.6,1.9,2.7,0.9,0.3,0.6,1.8,3.9,,5.100000000000001
434,Olivier-Maxence Prosper,22,DAL,PF,52,4,11.2,1.3,3.3,40.2,0.2,1.0,23.5,1.1,2.4,47.2,43.7,0.9,1.5,64.5,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9,,4.299999999999999
435,Patty Mills,36,2TM,PG,29,0,11.1,1.2,3.3,37.5,0.9,2.6,34.7,0.3,0.7,47.6,51.0,0.4,0.5,92.9,0.1,0.6,0.8,0.9,0.4,0.1,0.6,0.8,3.8,,2.4000000000000004
435,Patty Mills,36,UTA,PG,17,0,15.3,1.5,4.5,34.2,1.0,3.4,29.8,0.5,1.1,47.4,45.4,0.3,0.3,10.0,0.2,1.1,1.2,1.2,0.7,0.2,0.9,0.7,4.4,,3.1000000000000014
435,Patty Mills,36,LAC,PG,12,0,5.1,0.8,1.7,50.0,0.8,1.5,50.0,0.1,0.2,50.0,72.5,0.7,0.8,88.9,0.1,0.0,0.1,0.4,0.1,0.0,0.1,1.0,3.1,,1.6
436,Branden Carlson,25,OKC,C,32,0,7.7,1.3,3.0,44.3,0.7,2.1,33.300000000000004,0.7,1.0,67.7,55.7,0.4,0.6,77.8,0.5,1.2,1.7,0.4,0.2,0.7,0.2,0.7,3.8,,4.000000000000001
437,Devin Carter,22,SAC,PG,36,0,11.0,1.3,3.5,37.0,0.5,1.7,29.5,0.8,1.8,43.9,44.1,0.7,1.2,59.1,0.5,1.6,2.1,1.1,0.6,0.1,0.5,1.1,3.8,,3.3999999999999986
438,Ousmane Dieng,21,OKC,C,37,1,10.9,1.5,3.4,43.2,0.6,1.9,32.4,0.8,1.5,57.4,52.400000000000006,0.3,0.4,68.8,0.5,1.7,2.2,0.8,0.5,0.2,0.5,0.9,3.8,,4.1
439,Markieff Morris,35,2TM,PF,15,2,11.0,1.4,4.7,30.0,0.6,2.4,25.0,0.8,2.3,35.3,36.4,0.3,0.4,83.3,0.2,1.3,1.5,1.4,0.1,0.2,0.3,1.1,3.7,,2.0999999999999996
439,Markieff Morris,35,DAL,PF,7,0,5.9,0.7,3.1,22.7,0.3,1.9,15.4,0.4,1.3,33.300000000000004,27.3,0.0,0.0,,0.0,1.1,1.1,0.6,0.1,0.1,0.3,0.3,1.7,,0.5999999999999996
439,Markieff Morris,35,LAL,PF,8,2,15.5,2.0,6.0,33.300000000000004,0.9,2.9,30.4,1.1,3.1,36.0,40.6,0.6,0.8,83.3,0.4,1.5,1.9,2.1,0.1,0.3,0.4,1.8,5.5,,3.5
440,Emoni Bates,21,CLE,SF,10,0,7.5,1.3,3.8,34.2,1.1,3.0,36.7,0.2,0.8,25.0,48.7,0.0,0.0,,0.0,0.7,0.7,0.8,0.1,0.1,0.2,0.4,3.7,,2.2999999999999994
441,DeAndre Jordan,36,DEN,C,56,5,12.3,1.6,2.5,65.0,0.0,0.0,,1.6,2.5,65.0,65.0,0.5,1.1,42.2,1.5,3.6,5.1,0.9,0.3,0.5,0.7,1.3,3.7,,7.000000000000002
442,Craig Porter Jr.,24,CLE,PG,51,1,10.1,1.4,2.7,51.4,0.4,0.9,43.8,1.0,1.8,55.400000000000006,58.9,0.5,0.6,71.89999999999999,0.4,0.9,1.3,1.4,0.3,0.3,0.7,0.5,3.7,,4.4
443,Jackson Rowe,28,GSW,PF,6,0,8.7,1.3,2.8,47.1,0.5,1.7,30.0,0.8,1.2,71.39999999999999,55.900000000000006,0.5,1.0,50.0,0.5,1.3,1.8,0.7,0.7,0.0,0.2,0.7,3.7,,4.000000000000001
444,Blake Wesley,21,SAS,SG,58,0,11.8,1.4,3.2,43.5,0.3,1.0,29.3,1.1,2.2,50.0,48.1,0.7,1.1,62.3,0.3,0.8,1.1,2.0,0.6,0.1,0.9,0.8,3.7,,3.5999999999999996
445,JT Thor,22,2TM,PF,20,0,12.5,1.3,3.0,42.4,0.3,1.1,28.6,1.0,1.9,50.0,47.5,0.8,1.1,68.2,1.0,1.4,2.4,0.3,0.4,0.5,0.5,0.9,3.6,,3.8000000000000007
445,JT Thor,22,CLE,PF,9,0,4.7,1.0,1.7,60.0,0.3,0.7,50.0,0.7,1.0,66.7,70.0,0.8,0.9,87.5,0.3,0.3,0.7,0.1,0.2,0.3,0.7,0.7,3.1,,2.1999999999999997
445,JT Thor,22,WAS,PF,11,0,18.8,1.5,4.0,36.4,0.3,1.4,20.0,1.2,2.6,44.8,39.8,0.7,1.3,57.1,1.5,2.3,3.8,0.5,0.5,0.5,0.3,1.0,3.9,,4.799999999999999
446,Baylor Scheierman,24,BOS,SG,31,2,12.4,1.3,3.5,35.5,0.8,2.6,31.7,0.4,0.9,46.400000000000006,47.3,0.3,0.4,75.0,0.6,1.5,2.1,1.1,0.5,0.1,0.4,0.7,3.6,,4.0
447,Jae'Sean Tate,29,HOU,SF,52,2,11.3,1.3,2.8,47.3,0.3,0.9,34.8,1.0,2.0,52.900000000000006,52.7,0.6,0.9,68.10000000000001,1.0,1.3,2.3,0.9,0.5,0.1,0.4,1.6,3.6,,3.6000000000000005
448,Jaylon Tyson,22,CLE,SG,47,3,9.6,1.4,3.2,43.0,0.4,1.2,34.5,0.9,1.9,48.4,49.7,0.4,0.5,79.2,0.8,1.3,2.0,0.9,0.3,0.1,0.6,1.1,3.6,,3.299999999999999
449,Elfrid Payton,30,2TM,PG,24,9,21.3,1.7,5.1,32.800000000000004,0.0,0.3,16.7,1.6,4.8,33.6,33.2,0.2,0.3,57.1,0.6,2.7,3.3,6.9,1.0,0.5,2.5,1.5,3.5,,7.7
449,Elfrid Payton,30,NOP,PG,18,7,21.6,2.1,5.6,36.6,0.1,0.3,16.7,2.0,5.3,37.9,37.1,0.2,0.4,57.1,0.8,2.9,3.7,8.1,1.0,0.4,2.9,1.3,4.4,,9.700000000000003
449,Elfrid Payton,30,CHO,PG,6,2,20.5,0.5,3.5,14.3,0.0,0.0,,0.5,3.5,14.3,14.3,0.0,0.0,,0.2,2.0,2.2,3.3,1.0,0.5,1.2,2.0,1.0,,1.7999999999999998
450,Luka Garza,26,MIN,C,39,0,5.6,1.3,2.7,49.5,0.3,0.9,27.800000000000004,1.1,1.8,60.9,54.3,0.6,0.9,68.60000000000001,0.8,0.6,1.4,0.3,0.2,0.1,0.3,0.7,3.5,,2.8
451,Cory Joseph,33,ORL,PG,50,16,12.2,1.2,3.1,40.3,0.8,2.1,36.4,0.5,0.9,48.9,52.900000000000006,0.3,0.4,77.8,0.3,1.1,1.5,1.4,0.5,0.1,0.4,1.0,3.5,,3.6
452,Doug McDermott,33,SAC,SF,42,3,8.1,1.2,2.8,42.7,1.0,2.4,43.6,0.1,0.4,37.5,61.5,0.1,0.1,60.0,0.1,0.5,0.5,0.2,0.1,0.0,0.1,0.7,3.5,,1.9
453,Dario Šarić,30,DEN,C,16,4,13.1,1.3,3.6,36.2,0.4,1.6,26.9,0.9,2.0,43.8,42.2,0.4,0.6,70.0,0.9,2.3,3.1,1.4,0.4,0.1,0.9,1.2,3.5,,3.8999999999999995
454,Jamaree Bouyea,25,MIL,PG,5,1,12.4,1.2,2.4,50.0,0.2,1.0,20.0,1.0,1.4,71.39999999999999,54.2,0.8,1.2,66.7,0.2,0.8,1.0,2.0,0.8,0.4,1.6,0.4,3.4,,4.0
455,Bruno Fernando,26,TOR,C,17,2,8.6,1.5,2.9,53.1,0.0,0.0,,1.5,2.9,53.1,53.1,0.4,0.5,75.0,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,,4.299999999999999
456,Andre Jackson Jr.,23,MIL,SG,67,43,14.6,1.4,2.9,47.7,0.4,1.1,39.5,1.0,1.8,52.900000000000006,55.3,0.2,0.4,50.0,1.0,1.7,2.7,1.2,0.5,0.2,0.9,1.7,3.4,,3.7
457,Isaac Jones,24,SAC,PF,40,0,7.6,1.4,2.1,65.10000000000001,0.1,0.2,37.5,1.3,1.9,68.0,66.9,0.6,0.9,63.9,0.6,0.9,1.4,0.3,0.1,0.3,0.4,0.8,3.4,,3.299999999999999
458,Kevin Knox,25,GSW,SF,14,0,6.0,1.3,2.6,50.0,0.3,1.1,26.700000000000003,1.0,1.5,66.7,55.60000000000001,0.4,0.6,75.0,0.5,0.7,1.2,0.4,0.1,0.3,0.3,0.4,3.3,,3.0999999999999996
459,Damion Lee,32,PHO,SG,25,0,5.8,1.1,3.0,36.5,0.4,1.5,24.3,0.7,1.5,48.6,42.6,0.8,0.8,95.2,0.1,0.7,0.8,0.4,0.2,0.0,0.4,0.2,3.3,,2.2
460,Jeenathan Williams,25,HOU,SG,20,0,7.4,1.4,3.1,43.5,0.3,1.3,23.1,1.1,1.8,58.3,48.4,0.3,0.4,62.5,0.3,0.4,0.7,0.5,0.4,0.2,0.7,0.8,3.3,,1.8000000000000003
461,Elijah Harkless,24,UTA,SG,10,0,13.8,1.1,3.5,31.4,0.7,2.5,28.000000000000004,0.4,1.0,40.0,41.4,0.3,0.6,50.0,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8,3.2,,2.4000000000000004
462,Zeke Nnaji,24,DEN,PF,57,4,10.7,1.2,2.5,49.6,0.3,0.9,32.7,0.9,1.6,59.6,55.7,0.5,0.8,61.4,0.6,1.0,1.6,0.4,0.4,0.7,0.2,1.1,3.2,,3.4000000000000012
463,Cam Reddish,25,LAL,SF,33,8,17.8,1.2,2.8,40.400000000000006,0.4,1.4,27.700000000000003,0.8,1.4,53.2,47.3,0.5,0.8,61.5,0.5,1.5,2.0,0.7,1.0,0.3,0.4,1.3,3.2,,3.6000000000000005
464,Delon Wright,32,2TM,PG,40,7,15.9,1.1,3.3,34.4,0.5,1.8,27.4,0.6,1.5,43.1,42.0,0.4,0.6,60.0,0.7,1.0,1.7,1.9,0.9,0.3,0.6,0.6,3.1,,4.3
464,Delon Wright,32,MIL,PG,26,2,15.6,0.8,3.2,26.8,0.5,1.9,24.5,0.4,1.3,30.3,34.1,0.3,0.6,56.3,0.6,1.2,1.8,1.8,0.9,0.3,0.5,0.7,2.5,,3.3999999999999995
464,Delon Wright,32,NYK,PG,14,5,16.4,1.6,3.5,46.9,0.6,1.7,33.300000000000004,1.1,1.8,60.0,55.1,0.4,0.6,66.7,0.9,0.6,1.4,2.1,0.9,0.2,0.6,0.6,4.3,,5.599999999999999
465,Kylor Kelley,27,2TM,C,11,2,11.5,1.3,2.0,63.6,0.0,0.0,,1.3,2.0,63.6,63.6,0.5,0.9,60.0,1.1,2.5,3.5,0.5,0.1,0.3,0.4,1.4,3.1,,4.6
465,Kylor Kelley,27,DAL,C,8,1,8.4,1.3,1.6,76.9,0.0,0.0,,1.3,1.6,76.9,76.9,0.5,0.8,66.7,1.0,1.6,2.6,0.3,0.0,0.3,0.1,1.0,3.0,,4.499999999999999
465,Kylor Kelley,27,NOP,C,3,1,19.7,1.3,3.0,44.4,0.0,0.0,,1.3,3.0,44.4,44.4,0.7,1.3,50.0,1.3,4.7,6.0,1.0,0.3,0.3,1.0,2.3,3.3,,5.3000000000000025
466,Gary Harris,30,ORL,SG,48,3,14.8,1.1,2.8,38.3,0.8,2.1,35.6,0.3,0.7,46.9,51.9,0.1,0.3,58.3,0.4,0.9,1.3,0.6,0.5,0.3,0.4,0.9,3.0,,2.499999999999999
467,Maxi Kleber,33,DAL,PF,34,4,18.7,1.1,2.8,38.5,0.4,1.4,26.5,0.7,1.4,51.1,45.3,0.5,0.6,76.2,0.7,2.1,2.8,1.3,0.3,0.5,0.7,1.9,3.0,,3.500000000000001
468,Taze Moore,26,POR,SG,2,0,10.0,1.0,5.0,20.0,0.5,2.0,25.0,0.5,3.0,16.7,25.0,0.5,1.0,50.0,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0,,3.0
469,Rayan Rupert,20,POR,SG,52,0,8.8,1.1,2.7,40.8,0.3,1.1,27.1,0.8,1.6,50.6,46.5,0.4,0.6,76.7,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,,2.0999999999999996
470,P.J. Tucker,39,NYK,SF,3,1,19.3,1.0,2.3,42.9,1.0,2.0,50.0,0.0,0.3,0.0,64.3,0.0,0.0,,1.3,1.3,2.7,0.0,0.3,0.3,0.3,2.7,3.0,,2.0
471,Pete Nance,24,2TM,C,13,1,10.6,1.1,2.5,43.8,0.7,1.8,37.5,0.4,0.6,62.5,57.8,0.1,0.2,50.0,0.4,1.2,1.6,0.8,0.2,0.2,0.3,1.3,2.9,,2.6
471,Pete Nance,24,PHI,C,7,0,9.7,0.7,2.1,33.300000000000004,0.6,1.7,33.300000000000004,0.1,0.4,33.300000000000004,46.7,0.1,0.3,50.0,0.3,1.1,1.4,0.4,0.1,0.0,0.0,1.4,2.1,,1.0
471,Pete Nance,24,MIL,PF,6,1,11.7,1.5,2.8,52.900000000000006,0.8,2.0,41.7,0.7,0.8,80.0,67.60000000000001,0.0,0.0,,0.5,1.3,1.8,1.2,0.2,0.3,0.7,1.2,3.8,,4.1
472,Markelle Fultz,26,SAC,PG,21,0,8.8,1.3,3.2,41.8,0.2,0.4,50.0,1.1,2.8,40.7,44.8,0.0,0.0,10.0,0.3,0.7,1.0,1.3,0.5,0.1,0.7,0.6,2.9,,2.5999999999999996
473,Taj Gibson,39,CHO,C,37,11,11.1,1.3,2.6,49.5,0.0,0.1,50.0,1.2,2.5,49.5,50.0,0.3,0.5,60.0,1.4,1.9,3.2,0.6,0.2,0.5,0.7,1.5,2.9,,3.6999999999999993
474,Tyler Smith,20,MIL,PF,23,0,5.3,1.0,2.2,48.0,0.6,1.3,43.3,0.5,0.9,55.00000000000001,61.0,0.3,0.3,75.0,0.3,0.8,1.1,0.2,0.1,0.2,0.3,0.5,2.9,,2.5
475,RayJ Dennis,23,IND,PG,11,0,6.4,1.0,3.0,33.300000000000004,0.5,1.9,28.6,0.5,1.1,41.7,42.4,0.2,0.2,10.0,0.2,0.9,1.1,1.3,0.6,0.2,0.5,0.6,2.7,,2.8000000000000003
476,David Duke Jr.,25,SAS,SG,6,0,5.7,1.0,2.3,42.9,0.5,1.0,50.0,0.5,1.3,37.5,53.6,0.2,0.3,50.0,0.2,0.7,0.8,0.7,0.2,0.0,0.3,0.2,2.7,,2.5000000000000004
477,Keshad Johnson,23,MIA,SF,16,0,6.1,1.1,1.6,69.19999999999999,0.2,0.4,42.9,0.9,1.2,78.9,75.0,0.3,0.6,44.4,0.4,1.4,1.8,0.3,0.3,0.3,0.3,0.7,2.7,,3.5999999999999996
478,Reece Beekman,23,2TM,PG,36,4,13.0,1.0,3.0,32.7,0.2,1.1,17.5,0.8,1.9,41.8,36.0,0.4,0.6,76.2,0.4,0.7,1.1,1.8,0.9,0.1,0.6,1.0,2.6,,2.7
478,Reece Beekman,23,GSW,PG,2,0,2.0,0.5,0.5,10.0,0.0,0.0,,0.5,0.5,10.0,100000.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,,2.0
478,Reece Beekman,23,BRK,PG,34,4,13.7,1.0,3.1,32.1,0.2,1.2,17.5,0.8,1.9,40.9,35.4,0.5,0.6,76.2,0.4,0.8,1.1,1.8,0.9,0.1,0.6,1.0,2.7,,2.8000000000000003
479,Jae Crowder,34,SAC,PF,9,2,11.4,0.8,2.4,31.8,0.4,1.7,26.700000000000003,0.3,0.8,42.9,40.9,0.6,0.7,83.3,0.7,1.6,2.2,0.7,0.3,0.0,0.4,1.1,2.6,,2.600000000000001
480,Josh Minott,22,MIN,SF,46,0,6.0,1.0,2.0,48.9,0.3,0.9,32.6,0.7,1.0,63.8,56.7,0.4,0.4,89.5,0.3,0.8,1.0,0.4,0.3,0.3,0.2,0.7,2.6,,2.6999999999999997
481,Hunter Tyson,24,DEN,PF,51,2,7.8,0.9,2.4,37.5,0.5,1.5,31.1,0.4,0.9,47.8,47.1,0.4,0.5,75.0,0.5,1.0,1.5,0.4,0.2,0.1,0.3,0.9,2.6,,1.9999999999999996
482,Jaden Springer,22,2TM,PG,43,2,8.5,0.8,2.1,38.9,0.3,1.1,25.0,0.5,1.0,54.8,45.6,0.6,0.9,71.1,0.4,1.0,1.3,0.8,0.6,0.1,0.4,1.0,2.5,,2.299999999999999
482,Jaden Springer,22,BOS,SG,26,0,5.4,0.5,1.3,35.3,0.2,0.7,31.6,0.2,0.6,40.0,44.1,0.6,0.8,71.39999999999999,0.2,0.8,0.9,0.4,0.5,0.0,0.2,0.7,1.7,,1.6
482,Jaden Springer,22,UTA,PG,17,2,13.2,1.4,3.3,41.1,0.4,1.7,20.7,1.0,1.6,63.0,46.400000000000006,0.7,1.0,70.6,0.8,1.2,2.0,1.4,0.7,0.2,0.7,1.5,3.8,,3.7
483,Trey Jemison,25,2TM,C,38,0,10.3,1.1,1.9,55.400000000000006,0.0,0.0,,1.1,1.9,55.400000000000006,55.400000000000006,0.3,0.9,39.4,1.2,1.6,2.8,0.4,0.2,0.4,0.6,1.8,2.5,,2.500000000000001
483,Trey Jemison,25,NOP,C,16,0,10.4,0.9,2.0,46.9,0.0,0.0,,0.9,2.0,46.9,46.9,0.5,1.3,38.1,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4,,2.3999999999999995
483,Trey Jemison,25,LAL,C,22,0,10.3,1.2,1.9,61.9,0.0,0.0,,1.2,1.9,61.9,61.9,0.2,0.5,41.7,1.0,1.8,2.8,0.3,0.1,0.4,0.6,1.9,2.6,,2.7
484,Anthony Gill,32,WAS,PF,51,0,7.8,0.8,1.7,48.9,0.2,0.6,32.300000000000004,0.6,1.1,57.9,54.50000000000001,0.6,1.0,66.0,0.4,0.9,1.3,0.3,0.2,0.0,0.2,0.6,2.5,,2.1999999999999997
485,Dillon Jones,23,OKC,SF,54,3,10.2,0.9,2.5,38.3,0.3,1.2,25.4,0.6,1.3,50.0,44.4,0.3,0.5,60.7,0.6,1.7,2.2,1.1,0.3,0.1,0.5,1.0,2.5,,2.9
486,Pat Spencer,28,GSW,PG,39,0,6.4,1.1,2.6,40.6,0.1,0.6,22.7,0.9,2.0,45.6,43.1,0.3,0.4,73.3,0.4,0.8,1.2,1.2,0.4,0.1,0.5,0.5,2.5,,2.8000000000000003
487,Johnny Davis,22,WAS,SG,34,0,7.1,0.9,2.3,41.0,0.2,0.9,24.1,0.7,1.4,51.0,45.5,0.3,0.4,60.0,0.3,0.8,1.1,0.3,0.4,0.2,0.2,0.5,2.4,,2.2000000000000006
488,Christian Koloko,24,LAL,C,37,0,9.2,1.1,1.8,60.6,0.0,0.1,0.0,1.1,1.7,64.5,60.6,0.3,0.4,71.39999999999999,0.9,1.5,2.5,0.4,0.2,0.4,0.3,1.2,2.4,,3.600000000000001
489,John Konchar,28,MEM,SG,46,4,12.1,0.9,2.0,45.1,0.5,1.3,37.1,0.4,0.6,62.1,57.7,0.2,0.2,87.5,0.8,2.5,3.3,0.9,0.7,0.3,0.3,0.7,2.4,,5.5
490,MarJon Beauchamp,24,3TM,SF,35,0,4.5,0.8,1.9,41.5,0.3,0.8,34.5,0.5,1.0,47.2,49.2,0.4,0.6,75.0,0.3,0.9,1.3,0.3,0.1,0.0,0.4,0.4,2.3,,1.9
490,MarJon Beauchamp,24,MIL,SF,26,0,4.7,0.7,1.8,38.3,0.3,0.8,33.300000000000004,0.4,1.0,42.3,45.7,0.3,0.5,75.0,0.3,1.0,1.2,0.3,0.1,0.0,0.5,0.4,2.0,,1.4
490,MarJon Beauchamp,24,LAC,SF,3,0,5.7,1.3,2.3,57.1,0.7,1.0,66.7,0.7,1.3,50.0,71.39999999999999,0.7,1.3,50.0,0.7,0.3,1.0,0.7,0.0,0.0,0.3,0.7,4.0,,3.1000000000000005
490,MarJon Beauchamp,24,NYK,SF,6,0,2.8,0.8,1.8,45.5,0.2,0.8,20.0,0.7,1.0,66.7,50.0,0.7,0.7,10.0,0.3,1.2,1.5,0.2,0.2,0.0,0.2,0.3,2.5,,2.9000000000000004
491,Bronny James,20,LAL,SG,27,1,6.7,0.8,2.5,31.3,0.3,1.2,28.1,0.4,1.3,34.300000000000004,38.1,0.4,0.5,78.60000000000001,0.1,0.5,0.7,0.8,0.3,0.1,0.5,0.5,2.3,,1.399999999999999
492,Mason Jones,26,SAC,SG,10,0,4.5,0.9,1.8,50.0,0.1,0.8,12.5,0.8,1.0,80.0,52.8,0.4,0.5,80.0,0.2,0.7,0.9,1.1,0.0,0.1,0.1,0.3,2.3,,2.9999999999999996
